fields.centroid;Année;Type EPCI;CODE GRAND SECTEUR;Code Departement;fields.nombre_de_mailles_secretisees;Nom COMMUNE;Nom Departement;Code EPCI;Code Region;Code COMMUNE;CODE SECTEUR NAF2;CODE CATEGORIE CONSOMMATION;Nb sites;Nom Region;Conso moyenne (MWh);Conso totale (MWh);Nom EPCI;geometry.type;geometry_coord;Superficie des logements 30 à 40 m2;Residences principales apres 2016;Residences principales de 2006 a 2015;Residences principales de 1991 a 2005;Superficie des logements 60 à 80 m2;Residences principales de 1946 a 1970;Residences principales avant 1919;Residences principales de 1971 a 1990;Superficie des logements 40 à 60 m2;Superficie des logements < 30 m2;Nombre d'habitants;Taux de logements collectifs;Residences principales de 1919 a 1945;Superficie des logements > 100 m2;Taux de résidences principales;Superficie des logements 80 à 100 m2;Taux de chauffage électrique;Conso moyenne usages thermosensibles (MWh);Conso moyenne corrigée de l'aléa climatique  usages thermosensibles (MWh);DJU à TR;Conso totale corrigée de l'aléa climatique  usages thermosensibles (MWh);Part thermosensible (%);Conso totale  usages thermosensibles (MWh);Thermosensibilité totale (kWh/DJU);Conso totale  usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh/DJU);Conso moyenne  usages non thermosensibles (MWh);DJU à TN
[45.643430458, 5.845851099];2018;CA;TERTIAIRE;73;0;Le Bourget-du-Lac;Savoie;200068674;84;73051;71;ENT;6.0;Auvergne-Rhône-Alpes;144.4885957964077;866.9315747784462;CA Grand Lac - CA du Lac du Bourget;Point;[5.845851099, 45.643430458];;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;INCONNU;73;1;Le Châtel;Savoie;200070464;84;73080;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Maurienne Arvan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.681082124, 6.129120745];2018;CA;INDUSTRIE;73;0;Le Châtelard;Savoie;200069110;84;73081;10;ENT;1.0;Auvergne-Rhône-Alpes;29.42024003970253;29.42024003970253;CA Chambéry Métropole-Coeur des Bauges;Point;[6.129120745, 45.681082124];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.681082124, 6.129120745];2018;CA;INDUSTRIE;73;0;Le Châtelard;Savoie;200069110;84;73081;43;ENT;1.0;Auvergne-Rhône-Alpes;28.13346190766771;28.13346190766771;CA Chambéry Métropole-Coeur des Bauges;Point;[6.129120745, 45.681082124];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.681082124, 6.129120745];2018;CA;TERTIAIRE;73;0;Le Châtelard;Savoie;200069110;84;73081;;PRO;69.0;Auvergne-Rhône-Alpes;7.348655099216227;507.0572018459197;CA Chambéry Métropole-Coeur des Bauges;Point;[6.129120745, 45.681082124];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;TERTIAIRE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;47;ENT;8.0;Auvergne-Rhône-Alpes;293.6738631125711;2349.390904900569;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;INDUSTRIE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;;PRO;14.0;Auvergne-Rhône-Alpes;8.887507740322393;124.4251083645135;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.496964223, 6.236044066];2018;CC;AGRICULTURE;73;1;Le Pontet;Savoie;200041010;84;73205;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Savoie;Point;[6.236044066, 45.496964223];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.496964223, 6.236044066];2018;CC;TERTIAIRE;73;0;Le Pontet;Savoie;200041010;84;73205;;PRO;15.0;Auvergne-Rhône-Alpes;3.5075452213359566;52.61317832003935;CC Coeur de Savoie;Point;[6.236044066, 45.496964223];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.622818744, 6.372536165];2018;CA;INCONNU;73;1;Monthion;Savoie;200068997;84;73170;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.372536165, 45.622818744];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.622818744, 6.372536165];2018;CA;RESIDENTIEL;73;0;Monthion;Savoie;200068997;84;73170;;RES;233.0;Auvergne-Rhône-Alpes;6.981541674877708;1626.699210246506;CA Arlysère;Point;[6.372536165, 45.622818744];1.45630945630946;6.31074151074151;16.5048573048573;24.7572607572608;14.0776916776917;10.6796194796195;13.1067851067851;24.7572607572608;5.82523782523783;0.0;523.0;8.96717335820312;3.88347508347508;51.9417375417375;90.0884845656002;26.6990234990235;28.155332955333;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;46;ENT;2.0;Auvergne-Rhône-Alpes;58.51488774935958;117.02977549871916;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;85;ENT;1.0;Auvergne-Rhône-Alpes;227.46983333333336;227.46983333333336;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.333135172, 6.33477292];2018;CC;TERTIAIRE;73;1;Montvernier;Savoie;200070464;84;73177;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Maurienne Arvan;Point;[6.33477292, 45.333135172];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.333135172, 6.33477292];2018;CC;RESIDENTIEL;73;0;Montvernier;Savoie;200070464;84;73177;;RES;164.0;Auvergne-Rhône-Alpes;4.410706619794334;723.3558856462708;CC Coeur de Maurienne Arvan;Point;[6.33477292, 45.333135172];6.12244897959184;2.04081632653061;15.3061224489796;29.5918367346939;20.4081632653061;10.2040816326531;13.265306122449;20.4081632653061;13.265306122449;0.0;227.0;10.7142857142857;9.18367346938776;44.8979591836735;69.5035460992908;15.3061224489796;24.4897959183673;;;;;;;;;;;
[45.918884371, 5.844784434];2018;CA;INDUSTRIE;73;0;Motz;Savoie;200068674;84;73180;35;ENT;4.0;Auvergne-Rhône-Alpes;12.657041666666803;50.62816666666721;CA Grand Lac - CA du Lac du Bourget;Point;[5.844784434, 45.918884371];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.918884371, 5.844784434];2018;CA;RESIDENTIEL;73;0;Motz;Savoie;200068674;84;73180;;RES;268.0;Auvergne-Rhône-Alpes;6.523968032866719;1748.4234328082807;CA Grand Lac - CA du Lac du Bourget;Point;[5.844784434, 45.918884371];2.11640598900757;2.64553362634628;4.23281197801514;23.2804135989096;22.2222106044059;8.99469931319536;35.9788495329551;17.9893986263907;15.8729926373831;0.0;420.0;4.66955831529902;6.87829332418779;33.8623912637739;80.4973590085982;25.9259472252559;15.8729926373831;;;;;;;;;;;
[45.678892745, 5.948078524];2018;CA;TERTIAIRE;73;0;Mouxy;Savoie;200068674;84;73182;84;ENT;2.0;Auvergne-Rhône-Alpes;117.51492675320856;235.0298535064171;CA Grand Lac - CA du Lac du Bourget;Point;[5.948078524, 45.678892745];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;45;ENT;2.0;Auvergne-Rhône-Alpes;88.64078361541056;177.2815672308211;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;52;ENT;1.0;Auvergne-Rhône-Alpes;95.138583589166;95.138583589166;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;61;ENT;1.0;Auvergne-Rhône-Alpes;289.3864211163466;289.3864211163466;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.636710152, 5.934683065];2018;CA;TERTIAIRE;73;0;Méry;Savoie;200068674;84;73155;;PRO;115.0;Auvergne-Rhône-Alpes;6.961961448334996;800.6255665585246;CA Grand Lac - CA du Lac du Bourget;Point;[5.934683065, 45.636710152];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.585789452, 5.802899497];2018;CC;TERTIAIRE;73;0;Nances;Savoie;247300668;84;73184;52;ENT;1.0;Auvergne-Rhône-Alpes;343.5672475938163;343.5672475938163;CC du Lac d'Aiguebelette (Ccla);Point;[5.802899497, 45.585789452];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.585789452, 5.802899497];2018;CC;RESIDENTIEL;73;0;Nances;Savoie;247300668;84;73184;;RES;252.0;Auvergne-Rhône-Alpes;7.253532484832766;1827.890186177857;CC du Lac d'Aiguebelette (Ccla);Point;[5.802899497, 45.585789452];2.68817204301075;1.61290322580645;6.45161290322581;25.8064516129032;15.0537634408602;11.8279569892473;19.8924731182796;24.7311827956989;9.13978494623656;1.0752688172043;447.0;5.80357142857143;9.67741935483871;45.6989247311828;81.9383259911894;26.3440860215054;27.4193548387097;;;;;;;;;;;
[45.687687096, 6.34454297];2018;CA;TERTIAIRE;73;0;Mercury;Savoie;200068997;84;73154;90;ENT;1.0;Auvergne-Rhône-Alpes;50.07058544978614;50.07058544978614;CA Arlysère;Point;[6.34454297, 45.687687096];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.687687096, 6.34454297];2018;CA;INCONNU;73;0;Mercury;Savoie;200068997;84;73154;;PRO;24.0;Auvergne-Rhône-Alpes;3.1417180980008714;75.40123435202091;CA Arlysère;Point;[6.34454297, 45.687687096];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;TERTIAIRE;73;0;Modane;Savoie;200070340;84;73157;81;ENT;1.0;Auvergne-Rhône-Alpes;19.885791134053896;19.885791134053896;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;TERTIAIRE;73;0;Modane;Savoie;200070340;84;73157;85;ENT;1.0;Auvergne-Rhône-Alpes;283.6767324656812;283.6767324656812;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;TERTIAIRE;73;0;Modane;Savoie;200070340;84;73157;87;ENT;1.0;Auvergne-Rhône-Alpes;173.44327832432876;173.44327832432876;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;TERTIAIRE;73;0;Modane;Savoie;200070340;84;73157;93;ENT;2.0;Auvergne-Rhône-Alpes;839.9411666666666;1679.8823333333332;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.466567515, 6.598670154];2018;CC;TERTIAIRE;73;0;Montagny;Savoie;200040798;84;73161;84;ENT;1.0;Auvergne-Rhône-Alpes;12.480705544873539;12.480705544873539;CC Val Vanoise;Point;[6.598670154, 45.466567515];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.619452411, 6.265916816];2018;CA;TERTIAIRE;73;0;Montailleur;Savoie;200068997;84;73162;55;ENT;1.0;Auvergne-Rhône-Alpes;27.994217495360463;27.994217495360463;CA Arlysère;Point;[6.265916816, 45.619452411];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.709373331, 5.990558345];2018;CA;INDUSTRIE;73;0;Montcel;Savoie;200068674;84;73164;25;ENT;1.0;Auvergne-Rhône-Alpes;34.51139508581971;34.51139508581971;CA Grand Lac - CA du Lac du Bourget;Point;[5.990558345, 45.709373331];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.709373331, 5.990558345];2018;CA;INCONNU;73;0;Montcel;Savoie;200068674;84;73164;;PRO;12.0;Auvergne-Rhône-Alpes;9.374544738673983;112.4945368640878;CA Grand Lac - CA du Lac du Bourget;Point;[5.990558345, 45.709373331];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.709373331, 5.990558345];2018;CA;RESIDENTIEL;73;0;Montcel;Savoie;200068674;84;73164;;RES;621.0;Auvergne-Rhône-Alpes;6.431456249579157;3993.9343309886563;CA Grand Lac - CA du Lac du Bourget;Point;[5.990558345, 45.709373331];1.73374191314767;0.292461604748405;7.01902424889001;30.1232739637271;13.7455868930316;5.24325403759267;17.5475334896891;35.0950941119141;4.97179301565113;0.0;944.0;5.96869360008735;4.67935854343865;53.2275508111;72.1834098167629;26.3213273670696;26.9062505765664;2.2620818185844445;2.410808826540886;2092.1090833333305;1497.11228128189;35.17;1404.75280934094;671.452946948046;4.169374430994712;1.0812446810757586;2589.181521647716;2229.6607499999996
[45.37013803, 6.587395942];2018;CC;INDUSTRIE;73;0;Les Allues;Savoie;200040798;84;73015;10;ENT;1.0;Auvergne-Rhône-Alpes;378.99495590708966;378.99495590708966;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;INDUSTRIE;73;0;Les Allues;Savoie;200040798;84;73015;41;ENT;8.0;Auvergne-Rhône-Alpes;37.37422551423412;298.99380411387295;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;64;ENT;3.0;Auvergne-Rhône-Alpes;64.91100546190889;194.73301638572664;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;84;ENT;22.0;Auvergne-Rhône-Alpes;121.20212140645896;2666.446670942097;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;88;ENT;3.0;Auvergne-Rhône-Alpes;65.4914312109841;196.47429363295234;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;99;ENT;5.0;Auvergne-Rhône-Alpes;36.3614251511034;181.807125755517;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;TERTIAIRE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;55;ENT;7.0;Auvergne-Rhône-Alpes;1150.3220693787066;8052.254485650947;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;TERTIAIRE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;99;ENT;2.0;Auvergne-Rhône-Alpes;119.20856760791419;238.41713521582838;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;INDUSTRIE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;;PRO;10.0;Auvergne-Rhône-Alpes;9.171557713725578;91.71557713725578;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;INDUSTRIE;73;0;Les Belleville;Savoie;200023299;84;73257;33;ENT;1.0;Auvergne-Rhône-Alpes;90.05228286862244;90.05228286862244;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;TERTIAIRE;73;0;Les Belleville;Savoie;200023299;84;73257;52;ENT;4.0;Auvergne-Rhône-Alpes;105.49591556550614;421.98366226202455;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;TERTIAIRE;73;0;Les Belleville;Savoie;200023299;84;73257;96;ENT;2.0;Auvergne-Rhône-Alpes;58.09028515154965;116.1805703030993;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;INDUSTRIE;73;0;Les Belleville;Savoie;200023299;84;73257;;PRO;40.0;Auvergne-Rhône-Alpes;10.846450850807617;433.8580340323047;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606475785, 6.711897466];2018;CC;AGRICULTURE;73;1;Les Chapelles;Savoie;247300254;84;73077;;PRO;;Auvergne-Rhône-Alpes;;;CC de Haute-Tarentaise;Point;[6.711897466, 45.606475785];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606475785, 6.711897466];2018;CC;INDUSTRIE;73;1;Les Chapelles;Savoie;247300254;84;73077;;PRO;;Auvergne-Rhône-Alpes;;;CC de Haute-Tarentaise;Point;[6.711897466, 45.606475785];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606475785, 6.711897466];2018;CC;TERTIAIRE;73;0;Les Chapelles;Savoie;247300254;84;73077;;PRO;11.0;Auvergne-Rhône-Alpes;8.644691391519316;95.0916053067125;CC de Haute-Tarentaise;Point;[6.711897466, 45.606475785];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.389620293, 6.287608791];2018;CC;INCONNU;73;1;Les Chavannes-en-Maurienne;Savoie;247300361;84;73083;;PRO;;Auvergne-Rhône-Alpes;;;CC du Canton de la Chambre;Point;[6.287608791, 45.389620293];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.64070537, 5.995634455];2018;CA;TERTIAIRE;73;0;Les Déserts;Savoie;200069110;84;73098;55;ENT;3.0;Auvergne-Rhône-Alpes;79.62176789183172;238.86530367549517;CA Chambéry Métropole-Coeur des Bauges;Point;[5.995634455, 45.64070537];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.64070537, 5.995634455];2018;CA;TERTIAIRE;73;0;Les Déserts;Savoie;200069110;84;73098;68;ENT;12.0;Auvergne-Rhône-Alpes;96.33732939484754;1156.0479527381706;CA Chambéry Métropole-Coeur des Bauges;Point;[5.995634455, 45.64070537];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;TERTIAIRE;73;0;Les Marches;Savoie;200041010;84;73151;87;ENT;1.0;Auvergne-Rhône-Alpes;328.8410299993264;328.8410299993264;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;AGRICULTURE;73;0;Les Marches;Savoie;200041010;84;73151;;PRO;19.0;Auvergne-Rhône-Alpes;7.774471514215616;147.7149587700967;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;TERTIAIRE;73;0;Les Marches;Savoie;200041010;84;73151;;PRO;116.0;Auvergne-Rhône-Alpes;8.911817881290508;1033.7708742296988;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.466540002, 6.058482357];2018;CC;RESIDENTIEL;73;0;Les Mollettes;Savoie;200041010;84;73159;;RES;348.0;Auvergne-Rhône-Alpes;6.812069772870535;2370.600280958946;CC Coeur de Savoie;Point;[6.058482357, 45.466540002];2.33333664264223;11.3333445165151;14.3333243183195;24.3333140480505;20.9999955495501;7.00000992792668;11.3333445165151;28.9999873333349;8.33333048048084;0.0;777.0;15.095897306821;2.66667533933825;41.6666524024042;98.307830189346;26.6666506906927;31.3333239759772;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;INDUSTRIE;73;0;Lescheraines;Savoie;200069110;84;73146;10;ENT;2.0;Auvergne-Rhône-Alpes;235.0774454775851;470.1548909551702;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;AGRICULTURE;73;1;Lescheraines;Savoie;200069110;84;73146;;PRO;;Auvergne-Rhône-Alpes;;;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;INDUSTRIE;73;0;Lescheraines;Savoie;200069110;84;73146;;PRO;7.0;Auvergne-Rhône-Alpes;10.049231323608081;70.34461926525657;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.711686251, 6.131595749];2018;CA;TERTIAIRE;73;0;La Motte-en-Bauges;Savoie;200069110;84;73178;84;ENT;1.0;Auvergne-Rhône-Alpes;24.676786754119867;24.676786754119867;CA Chambéry Métropole-Coeur des Bauges;Point;[6.131595749, 45.711686251];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.711686251, 6.131595749];2018;CA;INCONNU;73;0;La Motte-en-Bauges;Savoie;200069110;84;73178;;PRO;3.0;Auvergne-Rhône-Alpes;18.326886712623516;54.98066013787055;CA Chambéry Métropole-Coeur des Bauges;Point;[6.131595749, 45.711686251];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;AGRICULTURE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;01;ENT;2.0;Auvergne-Rhône-Alpes;81.05791648644215;162.1158329728843;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;INDUSTRIE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;10;ENT;5.0;Auvergne-Rhône-Alpes;205.5617120198135;1027.8085600990676;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;INDUSTRIE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;11;ENT;2.0;Auvergne-Rhône-Alpes;1871.9504166666668;3743.9008333333336;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;INDUSTRIE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;35;ENT;1.0;Auvergne-Rhône-Alpes;442.25645310682705;442.25645310682705;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;TERTIAIRE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;70;ENT;2.0;Auvergne-Rhône-Alpes;34.44810874434432;68.89621748868863;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601037955, 5.854472882];2018;CA;TERTIAIRE;73;0;La Motte-Servolex;Savoie;200069110;84;73179;77;ENT;1.0;Auvergne-Rhône-Alpes;60.98702659942585;60.98702659942585;CA Chambéry Métropole-Coeur des Bauges;Point;[5.854472882, 45.601037955];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.555713508, 6.695991907];2018;CC;TERTIAIRE;73;0;La Plagne Tarentaise;Savoie;247300817;84;73150;82;ENT;1.0;Auvergne-Rhône-Alpes;0.3177709292729576;0.3177709292729576;CC Les Versants d'Aime;Point;[6.695991907, 45.555713508];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.556283423, 5.959993362];2018;CA;INDUSTRIE;73;0;La Ravoire;Savoie;200069110;84;73213;19;ENT;1.0;Auvergne-Rhône-Alpes;84.3970245157655;84.3970245157655;CA Chambéry Métropole-Coeur des Bauges;Point;[5.959993362, 45.556283423];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.556283423, 5.959993362];2018;CA;TERTIAIRE;73;0;La Ravoire;Savoie;200069110;84;73213;33;ENT;2.0;Auvergne-Rhône-Alpes;31.78638545228096;63.57277090456192;CA Chambéry Métropole-Coeur des Bauges;Point;[5.959993362, 45.556283423];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.556283423, 5.959993362];2018;CA;RESIDENTIEL;73;1;La Ravoire;Savoie;200069110;84;73213;;RES;4159.0;Auvergne-Rhône-Alpes;4.01809002476331;16711.236412990605;CA Chambéry Métropole-Coeur des Bauges;Point;[5.959993362, 45.556283423];3.23219688846922;4.04720025870248;15.4018421465913;15.5985839787344;30.7193707862589;20.2359984800611;3.11971792112737;38.9547364648659;14.1089881495745;2.2207245908637;8019.0;62.0156571526053;2.64192074991755;24.0864597200717;98.7536522229407;25.6322654916644;24.9296257372719;0.9726291985574138;1.0226916024005406;1702.8985000000014;4253.374374383848;24.21;4045.164836800284;2375.4585706665903;3.0454608262058955;0.5711609931874466;12666.07157619032;1790.5487499999992
[45.461658891, 6.123313375];2018;CC;TERTIAIRE;73;0;La Rochette;Savoie;200041010;84;73215;68;ENT;6.0;Auvergne-Rhône-Alpes;116.16167908213707;696.9700744928224;CC Coeur de Savoie;Point;[6.123313375, 45.461658891];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.461658891, 6.123313375];2018;CC;TERTIAIRE;73;0;La Rochette;Savoie;200041010;84;73215;84;ENT;12.0;Auvergne-Rhône-Alpes;28.573707502682726;342.8844900321927;CC Coeur de Savoie;Point;[6.123313375, 45.461658891];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.54052079, 6.055602281];2018;CA;INCONNU;73;1;La Thuile;Savoie;200069110;84;73294;;PRO;;Auvergne-Rhône-Alpes;;;CA Chambéry Métropole-Coeur des Bauges;Point;[6.055602281, 45.54052079];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.503944441, 6.152366519];2018;CC;RESIDENTIEL;73;0;La Trinité;Savoie;200041010;84;73302;;RES;160.0;Auvergne-Rhône-Alpes;6.4258036216595755;1028.128579465532;CC Coeur de Savoie;Point;[6.152366519, 45.503944441];0.0;0.892909719116591;7.1428798785369;16.9642501897861;12.5000198937198;11.6071101746032;25.892869931677;24.107130068323;6.24997015942031;0.892830144237426;331.0;3.46771217655156;13.3928500379572;58.0357100227743;84.5292659203943;22.321390204969;14.2856801821946;;;;;;;;;;;
[45.454048975, 6.031913906];2018;CC;TERTIAIRE;73;0;Laissaud;Savoie;200041010;84;73141;47;ENT;1.0;Auvergne-Rhône-Alpes;41.37866666666667;41.37866666666667;CC Coeur de Savoie;Point;[6.031913906, 45.454048975];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.454048975, 6.031913906];2018;CC;TERTIAIRE;73;0;Laissaud;Savoie;200041010;84;73141;;PRO;30.0;Auvergne-Rhône-Alpes;11.48807748702462;344.6423246107386;CC Coeur de Savoie;Point;[6.031913906, 45.454048975];;;;;;;;;;;;;;;;;;;;;;;;;;;;
